title,radical,non_radical_stroke_count,stroke_count
𬩢,辵,14,17
𬩣,辵,14,17
𬩤,辵,15,17
𬩥,辵,15,18
𬩦,辵,15,16
𬩧,辵,15,17
𬩨,辵,15,18
𬩩,辵,15,17
𬩰,辵,18,21
𬩱,辵,18,21
𬩲,辵,18,21
𬩳,邑,2,5
𬩴,邑,2,9
𬩵,邑,4,7
𬩶,邑,4,7
𬩷,邑,5,8
𬩸,邑,5,8
𬩹,邑,5,8
𬪀,邑,7,10
𬪁,邑,7,14
𬪂,邑,7,10
𬪃,邑,7,10
𬪄,邑,7,10
𬪅,邑,8,11
𬪆,邑,8,11
𬪇,邑,8,11
𬪈,邑,8,11
𬪉,邑,8,11
𬪐,邑,9,12
𬪑,邑,11,13
𬪒,邑,11,14
𬪓,邑,11,14
𬪔,邑,11,14
𬪕,邑,12,15
𬪖,邑,12,14
𬪗,邑,13,16
𬪘,邑,13,16
𬪙,邑,13,16
𬪠,邑,16,19
𬪡,邑,16,19
𬪢,邑,16,19
𬪣,邑,17,20
𬪤,邑,17,20
𬪥,邑,21,24
𬪦,酉,4,11
𬪧,酉,4,11
𬪨,酉,5,12
𬪩,酉,6,13
𬪪,酉,7,14
𬪫,酉,7,14
𬪬,酉,7,14
𬪭,酉,9,16
𬪮,酉,9,16
𬪯,酉,9,16
𬪰,酉,9,16
𬪱,酉,9,16
𬪲,酉,10,17
𬪳,酉,10,17
𬪴,酉,10,17
𬪵,酉,10,17
𬪶,酉,11,18
𬪷,酉,13,20
𬪸,酉,13,20
𬪹,酉,13,20
𬪺,釆,3,10
𬪻,釆,5,12
𬪼,里,5,12
𬪽,里,5,12
𬪾,里,6,13
𬪿,里,10,17
𬫀,里,10,17
𬫁,里,13,20
𬫂,金,4,12
𬫃,金,4,12
𬫄,金,4,12
𬫅,金,4,12
𬫆,金,5,13
𬫇,金,5,13
𬫈,金,5,13
𬫉,金,5,13
𬫊,金,5,13
𬫋,金,5,13
𬫌,金,5,13
𬫍,金,6,14
𬫎,金,6,14
𬫏,金,6,14
𬫐,金,6,14
𬫑,金,6,14
𬫒,金,6,14
𬫓,金,6,14
𬫔,金,7,15
𬫕,金,7,15
𬫖,金,7,15
𬫗,金,7,14
𬫘,金,7,15
𬫙,金,7,15
𬫚,金,7,15
𬫛,金,7,15
𬫜,金,7,15
𬫝,金,7,15
𬫞,金,7,15
𬫟,金,7,15
𬫠,金,7,15
𬫡,金,8,16
𬫢,金,8,16
𬫣,金,8,16
𬫤,金,8,16
𬫥,金,8,16
𬫦,金,8,16
𬫧,金,8,15
𬫨,金,8,16
𬫩,金,8,16
𬫪,金,8,16
𬫫,金,8,16
𬫬,金,8,16
𬫭,金,9,17
𬫮,金,9,16
𬫯,金,9,16
𬫰,金,9,16
𬫱,金,9,16
𬫲,金,9,17
𬫳,金,10,18
𬫴,金,10,18
𬫵,金,10,18
𬫶,金,10,18
𬫷,金,10,18
𬫸,金,10,18
𬫹,金,10,18
𬫺,金,10,18
𬫻,金,10,18
𬫼,金,10,17
𬫽,金,10,18
𬫾,金,10,18
𬫿,金,11,19
𬬊,金,12,20
𬬋,金,13,21
𬬌,金,13,21
𬬍,金,13,21
𬬎,金,13,21
𬬏,金,13,21
𬬀,金,11,19
𬬚,金,15,23
𬬛,金,15,23
𬬜,金,16,24
𬬝,金,16,24
𬬞,金,16,24
𬬟,金,17,25
𬬁,金,11,19
𬬂,金,11,19
𬬃,金,11,19
𬬄,金,11,19
𬬅,金,12,20
𬬆,金,12,20
𬬇,金,12,20
𬮊,門,7,15
𬮋,門,7,15
𬮌,門,7,15
𬮍,門,9,17
𬮎,門,9,17
𬮏,門,10,18
𬬈,金,12,19
𬬉,金,12,20
𬬐,金,13,21
𬬑,金,13,21
𬬒,金,14,22
𬬓,金,14,22
𬬔,金,14,22
𬬕,金,14,22
𬬖,金,14,22
𬬗,金,14,22
𬬘,金,15,23
𬬙,金,15,22
𬬠,金,17,25
𬬡,金,18,25
𬬢,金,18,26
𬬣,金,20,27
𬬤,金,21,29
𬬥,金,22,30
𬬦,金,23,31
𬮄,長,6,13
𬮅,門,2,10
𬮆,門,3,11
𬮇,門,4,12
𬮈,門,4,12
𬮉,門,5,13
𬮐,門,10,18
𬮑,門,10,18
𬮒,門,11,19
𬮓,門,12,20
𬮔,門,13,21
𬮕,門,13,21
𬮖,門,14,21
𬮗,門,15,23
𬮺,阜,3,6
𬮻,阜,4,7
𬮼,阜,4,7
𬮽,阜,4,7
𬮾,阜,5,8
𬮿,阜,6,9
𬯀,阜,6,9
𬯁,阜,7,10
𬯂,阜,7,10
𬯃,阜,7,10
𬯄,阜,8,11
𬯅,阜,8,11
𬯆,阜,8,11
𬯇,阜,8,11
𬯈,阜,8,16
𬯉,阜,8,11
𬯊,阜,8,11
𬯋,阜,9,12
𬯌,阜,9,12
𬯍,阜,9,12
𬯎,阜,9,12
𬯏,阜,9,12
𬯐,阜,10,12
𬯑,阜,10,13
𬯒,阜,10,13
𬯓,阜,10,13
𬯔,阜,11,14
𬯕,阜,11,13
𬯖,阜,11,14
𬯗,阜,11,14
𬯘,阜,11,14
𬯙,阜,12,15
𬯚,阜,12,15
𬯛,阜,12,15
𬯜,阜,13,15
𬯝,阜,13,15
𬯞,阜,13,16
𬯟,阜,13,16
𬯠,阜,14,17
𬯡,阜,15,17
𬯢,阜,17,20
𬯣,阜,17,20
𬯤,阜,17,20
𬯥,阜,18,20
𬯦,阜,18,21
𬯧,阜,18,21
𬯨,阜,19,22
𬯩,阜,21,24
𬯪,隹,4,12
𬯫,隹,5,13
𬯬,隹,6,14
𬯭,隹,6,14
𬯮,隹,7,15
𬯯,隹,8,16
𬯰,隹,8,15
𬯱,隹,9,17
𬯲,隹,12,20
𬯳,隹,12,20
𬯴,隹,12,20
𬯵,隹,14,22
𬯶,隹,14,21
𬯷,隹,15,24
𬯸,雨,3,11
𬯹,雨,4,12
𬯺,雨,4,12
𬯻,雨,5,13
𬯼,雨,7,15
𬯽,雨,7,15
𬯾,雨,8,16
𬯿,雨,8,16
𬰊,雨,11,18
𬰋,雨,12,20
𬰌,雨,12,20
𬰍,雨,12,20
𬰎,雨,13,21
𬰏,雨,13,21
𬰀,雨,8,16
𬰚,非,5,13
𬰛,非,5,13
𬰜,非,7,15
𬰝,非,10,18
𬰞,非,11,18
𬰟,非,14,21
𬰁,雨,8,16
𬰪,韋,4,13
𬰫,韋,6,15
𬰬,韋,6,15
𬰭,韋,6,15
𬰮,韋,9,18
𬰯,韋,14,23
𬰂,雨,8,16
𬰺,音,5,14
𬰻,音,5,14
𬰼,音,6,15
𬰽,音,7,16
𬰾,音,17,26
𬰿,頁,2,11
𬰃,雨,8,16
𬱊,頁,9,18
𬱋,頁,9,18
𬱌,頁,11,20
𬱍,頁,11,20
𬱎,頁,12,21
𬱏,頁,13,22
𬰄,雨,9,17
𬰅,雨,9,17
𬰆,雨,9,17
𬰇,雨,9,17
𬲊,飛,15,18
𬲋,食,4,12
𬲌,食,4,12
𬲍,食,4,12
𬲎,食,4,12
𬲏,食,6,15
𬰈,雨,10,18
𬲚,食,11,19
𬲛,食,12,20
𬲜,食,12,20
𬲝,食,12,21
𬲞,食,12,20
𬲟,食,13,22
𬰉,雨,11,19
𬰐,雨,13,21
𬰑,雨,14,22
𬰒,雨,14,22
𬰓,雨,14,22
𬰔,雨,14,22
𬰕,雨,19,27
𬰖,雨,22,30
𬰗,靑,5,13
𬰘,靑,5,13
𬰙,非,3,11
𬰠,面,5,14
𬰡,面,8,17
𬰢,面,11,20
𬰣,面,11,20
𬰤,革,6,15
𬰥,革,7,16
𬰦,革,8,17
𬰧,革,9,18
𬰨,革,12,21
𬰩,革,12,20
𬰰,韋,17,26
𬰹,音,5,14
𬱀,頁,3,12
𬱁,頁,5,14
𬱂,頁,5,14
𬱃,頁,6,15
𬱄,頁,7,16
𬱅,頁,7,16
𬱆,頁,7,16
𬱇,頁,7,16
𬱈,頁,8,17
𬱉,頁,8,17
𬱐,頁,15,24
𬱑,頁,17,26
𬱒,頁,24,33
𬱴,風,9,18
𬲉,飛,5,8
𬲐,食,6,14
𬲑,食,6,14
𬲒,食,7,15
𬲓,食,7,15
𬲔,食,7,15
𬲕,食,8,17
𬲖,食,8,17
𬲗,食,9,17
𬲘,食,9,17
𬲙,食,9,17
𬲠,食,13,21
𬲡,食,15,23
𬲢,食,18,27
𬲣,食,18,26
𬲤,食,19,27
𬳕,首,6,15
𬳖,首,6,16
𬳗,首,7,16
𬳘,首,7,16
𬳙,首,8,17
𬳚,首,10,19
𬳛,首,13,22
𬳜,香,4,13
𬳝,香,8,17
𬳞,香,8,17
𬳟,香,9,18
𬳠,香,9,18
𬳡,香,10,19
𬳢,香,10,19
𬳣,香,10,19
𬳤,香,11,19
𬳥,香,11,20
𬳦,香,11,20
𬳧,香,12,21
𬳨,馬,3,13
𬳩,馬,4,14
𬳪,馬,4,14
𬳫,馬,6,16
𬳬,馬,7,17
𬳭,馬,8,18
𬳮,馬,8,18
𬳯,馬,8,18
𬳰,馬,11,21
𬳱,馬,12,22
𬳲,馬,21,31
𬴚,高,8,18
𬴛,高,10,19
𬴜,高,11,19
𬴝,高,12,22
𬴞,高,12,22
𬴟,高,12,22
𬴪,髟,7,17
𬴫,髟,8,18
𬴬,髟,8,18
𬴭,髟,9,19
𬴮,髟,9,19
𬴯,髟,13,23
𬴺,鬲,15,25
𬴻,鬲,20,30
𬴼,鬲,20,30
𬴽,鬼,2,12
𬴾,鬼,3,11
𬴿,鬼,6,16
𬵊,魚,5,16
𬵋,魚,5,16
𬵌,魚,5,16
𬵍,魚,6,17
𬵎,魚,6,17
𬵏,魚,6,17
𬵚,魚,8,19
𬵛,魚,8,19
𬵜,魚,9,20
𬵝,魚,9,20
𬵞,魚,9,20
𬵟,魚,9,19
𬵪,魚,12,23
𬵫,魚,12,22
𬵬,魚,12,23
𬵭,魚,12,23
𬵮,魚,13,23
𬵯,魚,13,23
𬵺,魚,17,26
𬵻,魚,18,29
𬵼,魚,18,29
𬵽,魚,19,30
𬵾,魚,19,30
𬵿,魚,21,31
𬴑,骨,7,16
𬴒,骨,7,16
𬴓,骨,16,25
𬴔,高,2,12
𬴕,高,4,14
𬴖,高,6,17
𬴗,高,6,17
𬴘,高,7,15
𬴙,高,8,18
𬴠,高,13,21
𬴡,高,14,21
𬴢,高,15,23
𬴣,高,16,24
𬴤,高,19,27
𬴥,高,19,27
𬴦,高,20,28
𬴧,髟,4,14
𬴨,髟,6,16
𬴩,髟,6,16
𬴰,鬥,8,18
𬴱,鬥,15,24
𬴲,鬲,2,12
𬴳,鬲,3,13
𬴴,鬲,5,15
𬴵,鬲,6,16
𬴶,鬲,7,17
𬴷,鬲,9,19
𬴸,鬲,12,22
𬴹,鬲,14,24
𬵀,鬼,7,15
𬵁,魚,2,13
𬵂,魚,2,13
𬵃,魚,3,14
𬵄,魚,3,14
𬵅,魚,4,15
𬵆,魚,4,15
𬵇,魚,5,16
𬵈,魚,5,16
𬵉,魚,5,16
𬵐,魚,6,17
𬵑,魚,6,16
𬵒,魚,7,18
𬵓,魚,7,18
𬵔,魚,7,18
𬵕,魚,7,19
𬵖,魚,7,18
𬵗,魚,8,19
𬵘,魚,8,18
𬵙,魚,8,19
𬵠,魚,10,21
𬵡,魚,10,21
𬵢,魚,10,21
𬵣,魚,10,20
𬵤,魚,11,22
𬵥,魚,11,22
𬵦,魚,11,21
𬵧,魚,11,22
𬵨,魚,11,22
𬵩,魚,11,22
𬵰,魚,13,24
𬵱,魚,13,23
𬵲,魚,14,25
𬵳,魚,14,25
𬵴,魚,14,24
𬵵,魚,14,25
𬵶,魚,15,26
𬵷,魚,16,27
𬵸,魚,16,26
𬵹,魚,16,27
𬶼,鳥,2,13
𬶽,鳥,3,14
𬶾,鳥,3,14
𬶿,鳥,3,14
𬷀,鳥,4,15
𬷁,鳥,4,15
𬷂,鳥,4,15
𬷃,鳥,4,15
𬷄,鳥,4,15
𬷅,鳥,5,16
𬷆,鳥,5,16
𬷇,鳥,5,16
𬷈,鳥,5,16
𬷉,鳥,5,16
𬷊,鳥,5,16
𬷋,鳥,5,16
𬷌,鳥,5,16
𬷍,鳥,6,17
𬷎,鳥,6,17
𬷏,鳥,6,17
𬷐,鳥,6,17
𬷑,鳥,6,17
𬷒,鳥,6,17
𬷓,鳥,7,18
𬷔,鳥,7,18
𬷖,鳥,7,18
𬷗,鳥,7,18
𬷘,鳥,7,18
𬷙,鳥,7,18
𬷚,鳥,7,18
𬷛,鳥,7,18
𬷜,鳥,8,19
𬷝,鳥,8,19
𬷞,鳥,8,19
𬷟,鳥,8,19
𬷠,鳥,8,19
𬷡,鳥,8,19
𬷢,鳥,9,20
𬷣,鳥,9,20
𬷤,鳥,9,20
𬷥,鳥,9,20
𬷦,鳥,9,20
𬷧,鳥,9,20
𬷨,鳥,10,21
𬷩,鳥,10,21
𬷪,鳥,10,21
𬷫,鳥,10,20
𬷬,鳥,10,21
𬷭,鳥,10,21
𬷮,鳥,11,22
𬷯,鳥,11,22
𬷰,鳥,11,22
𬷱,鳥,12,23
𬷲,鳥,12,23
𬷳,鳥,12,23
𬷴,鳥,13,24
𬷵,鳥,13,24
𬷶,鳥,13,24
𬷷,鳥,14,25
𬷸,鳥,15,26
𬷹,鳥,16,26
𬷺,鳥,20,31
𬸺,鹿,1,12
𬸻,鹿,4,15
𬸼,鹿,5,16
𬸽,鹿,6,17
𬸾,鹿,6,17
𬸿,鹿,8,19
𬹏,麻,7,18
𬹚,黑,10,22
𬹛,黑,15,26
𬹜,黹,11,23
𬹝,黽,2,15
𬹞,黽,3,16
𬹟,黽,5,18
𬹪,鼎,10,22
𬹫,鼎,11,24
𬹬,鼎,17,30
𬹭,鼠,5,18
𬹮,鼠,8,21
𬹯,鼻,6,19
𬺚,龍,8,18
𬺟,龠,4,21
𬸲,鹵,4,15
𬸳,鹵,7,18
𬸴,鹵,13,24
𬹀,鹿,10,20
𬹁,鹿,11,22
𬹂,麥,6,17
𬹃,麥,8,19
𬹄,麥,12,22
𬹐,黃,3,14
𬹑,黃,7,18
𬹒,黃,10,21
𬹓,黃,11,22
𬹔,黍,4,16
𬹕,黑,6,18
𬹖,黑,6,18
𬹗,黑,7,19
𬹘,黑,9,21
𬹙,黑,10,22
𬹠,黽,7,20
𬹡,黽,7,20
𬹢,黽,8,21
𬹥,鼎,3,16
𬹦,鼎,4,17
𬹧,鼎,4,17
𬹨,鼎,5,18
𬹩,鼎,9,22
𬹰,鼻,8,22
𬹱,齊,0,14
𬹲,齊,5,19
𬹴,齒,5,17
𬹵,齒,6,21
𬹶,齒,6,21
𬹷,齒,6,21
𬹸,齒,12,27
𬹹,齒,16,30
𬺗,龍,3,13
𬺘,龍,3,13
𬺙,龍,7,17
𬺠,龠,8,25
𬺡,龠,12,29
虐,虍,3,9
虜,虍,6,12
虧,虍,11,17
虩,虍,12,18
㨊,手,9,12
㨋,手,9,12
㨌,手,9,13
㨍,手,9,13
㨎,手,9,12
㨏,手,9,12
㨀,手,8,11
㨚,手,10,13
㨛,手,10,13
㨜,手,10,13
㨝,手,10,13
㨞,手,10,13
㨟,手,10,13
㨁,手,8,11
㨪,手,10,13
㨫,手,10,13
㨬,手,10,13
㨭,手,11,14
㨮,手,11,14
㨯,手,11,14
㨂,手,8,11
㨺,手,11,14
㨻,手,11,15
㨼,手,11,15
㨽,手,11,14
㨾,手,11,14
㨿,手,11,14
㨃,手,8,11
㩊,手,12,15
㩋,手,12,15
㩌,手,12,15
㩍,手,12,15
㩎,手,12,15
㩏,手,12,15
㨄,手,8,11
㩚,手,14,17
㩛,手,14,17
㩜,手,14,17
㩝,手,14,17
㩞,手,14,17
㩟,手,14,17
㨅,手,8,11
㩪,手,15,18
㩫,手,15,18
㩬,手,16,19
㩭,手,16,19
㩮,手,17,20
㩯,手,17,20
㨆,手,8,11
㩺,支,4,8
㩻,支,6,10
㩼,支,6,10
㩽,支,7,11
㩾,支,8,12
㩿,攴,3,7
㨇,手,8,12
㪊,攴,7,11
㪋,攴,7,11
㪌,攴,7,11
㪍,攴,7,11
㪎,攴,7,11
㪏,攴,8,12
㨈,手,8,11
㪚,攴,8,12
㪛,攴,9,13
㪜,攴,9,13
㪝,攴,9,13
㪞,攴,9,13
㪟,攴,9,13
㨉,手,9,12
㨐,手,9,12
㨑,手,9,12
㨒,手,9,12
㨓,手,9,12
㨔,手,9,12
㨕,手,9,12
㨖,手,10,12
㨗,手,9,12
㨘,手,9,12
㨙,手,10,13
㨠,手,10,13
㨡,手,10,13
㨢,手,10,13
㨣,手,10,13
㨤,手,10,13
㨥,手,10,13
㨦,手,10,13
㨧,手,10,13
㨨,手,10,13
㨩,手,10,13
㨰,手,11,14
㨱,手,11,14
㨲,手,11,14
㨳,手,11,14
㨴,手,11,14
㨵,手,11,14
㨶,手,11,14
㨷,手,11,14
㨸,手,11,14
㨹,手,11,14
㩀,手,11,14
㩁,手,11,14
㩂,手,11,14
㩃,手,12,15
㩄,手,12,15
㩅,手,12,15
㩆,手,12,15
㩇,手,12,15
㩈,手,12,15
㩉,手,12,15
㩐,手,12,15
㩑,手,12,15
㩒,手,13,16
㩓,手,13,17
㩔,手,13,16
㩕,手,13,16
㩖,手,13,16
㩗,手,13,16
㩘,手,13,16
㩙,手,13,16
㩠,手,15,18
㩡,手,15,18
㩢,手,15,18
㩣,手,15,18
㩤,手,15,18
㩥,手,15,18
㩦,手,15,18
㩧,手,15,18
㩨,手,15,18
㩩,手,15,18
㩰,手,17,20
㩱,手,18,21
㩲,手,18,21
㩳,手,18,21
㩴,手,18,21
㩵,手,20,23
㩶,手,20,23
㩷,手,20,23
㩸,手,22,25
㩹,手,22,25
㪀,攴,3,7
㪁,攴,4,8
㪂,攴,4,8
㪃,攴,5,9
㪄,攴,5,9
㪅,攴,5,9
㪆,攴,5,9
㪇,攴,6,10
㪈,攴,6,10
㪉,攴,6,10
㪐,攴,8,12
㪑,攴,8,12
㪒,攴,8,12
㪓,攴,8,12
㪔,攴,8,12
㪕,攴,8,12
㪖,攴,8,12
㪗,攴,8,12
㪘,攴,8,12
㪙,攴,8,12
㪠,攴,10,14
㪡,攴,10,14
㪢,攴,10,14
㪣,攴,10,14
㪤,攴,11,15
㪥,攴,11,15
㪦,攴,11,15
㪧,攴,12,16
㪨,攴,12,16
㪩,攴,12,16
㪪,攴,12,16
㪫,攴,14,18
㪬,攴,14,18
㪭,攴,16,20
㪮,攴,17,21
㪯,文,3,7
㪰,文,6,10
㪱,文,9,13
㪲,斗,2,6
㪳,斗,2,6
㪴,斗,4,8
㪵,斗,5,9
㪶,斗,6,10
㪷,斗,7,11
㪸,斗,8,12
㪹,斗,11,15
㪺,斗,13,17
㪻,斗,19,23
㪼,斤,5,9
㪽,斤,5,9
㪾,斤,6,10
㪿,斤,6,10
㫀,斤,8,12
㫁,斤,10,14
㫂,斤,11,15
㫃,方,2,6
㫄,方,4,8
㫅,方,6,10
㫆,方,5,9
㫇,方,6,10
㫈,方,6,10
㫉,方,6,10
㫊,方,7,11
㫋,方,7,11
㫌,方,7,11
㫍,方,8,12
㫎,方,11,15
㫏,方,11,15
㫐,日,2,6
㫑,日,2,6
㫒,日,3,7
㫓,日,3,7
㫔,日,3,7
㫕,日,3,7
㫖,日,3,7
㫗,日,3,7
㫘,日,4,8
㫙,日,4,8
㫚,日,4,8
㫛,日,5,9
㫜,日,5,9
㫝,日,5,9
㫞,日,5,9
㫟,日,5,9
㫠,日,5,9
㫡,日,5,9
㫢,日,5,9
㫣,日,5,9
㫤,日,5,9
㫥,日,6,10
㫦,日,6,10
㫧,日,6,10
㫨,日,6,10
㫩,日,6,10
㫪,日,6,10
㫫,日,6,10
㫬,日,6,10
㫭,日,6,10
㫮,日,6,10
㫯,日,7,11
㫰,日,7,11
㫱,日,7,11
㫲,日,7,11
㫳,日,7,11
㫴,日,7,11
㫵,日,8,12
㫶,日,8,12
㫷,日,8,12
㫸,日,8,12
㫹,日,8,12
㫺,日,8,12
㫻,日,8,12
㫼,日,8,12
㫽,日,8,12
㫾,日,8,12
㫿,日,8,12
㬊,日,9,13
㬋,日,9,13
㬌,日,9,13
㬍,日,10,14
㬎,日,10,14
㬏,日,10,14
㬀,日,8,12
㬚,日,12,16
㬛,日,12,16
㬜,日,12,16
㬝,日,12,16
㬞,日,12,16
㬟,日,12,16
㬁,日,9,13
㬪,日,15,19
㬫,日,16,20
㬬,日,18,22
㬭,日,18,22
㬮,日,19,23
㬯,日,21,25
㬂,日,9,13
㬺,月,10,14
㬻,月,10,14
㬼,月,11,15
㬽,月,11,15
㬾,月,11,15
㬿,月,12,16
㬃,日,9,13
㭊,木,4,8
㭋,木,4,8
㭌,木,4,8
㭍,木,4,8
㭎,木,4,8
㭏,木,4,8
㬄,日,9,13
㭚,木,6,10
㭛,木,6,10
㭜,木,6,10
㭝,木,6,10
㭞,木,6,10
㭟,木,6,10
㬅,日,9,13
㭪,木,7,11
㭫,木,7,11
㭬,木,7,11
㭭,木,7,11
㭮,木,7,11
㭯,木,7,11
㬆,日,9,13
㭺,木,8,12
㭻,木,8,12
㭼,木,8,12
㭽,木,8,12
㭾,木,8,12
㭿,木,8,12
㬇,日,9,13
㮊,木,8,12
㮋,木,9,13
㮌,木,9,13
㮍,木,9,13
㮎,木,9,13
㮏,木,9,13
㬈,日,9,13
㮚,木,9,13
㮛,木,9,13
㮜,木,9,13
㮝,木,9,13
㮞,木,9,13
㮟,木,9,13
㬉,日,9,13
㬐,日,10,14
㬑,日,11,15
㬒,日,11,15
㬓,日,11,15
㬔,日,11,15
㬕,日,11,15
㬖,日,11,15
㬗,日,12,16
㬘,日,12,16
㬙,日,12,16
㬠,日,13,17
㬡,日,13,17
㬢,日,13,17
㬣,日,14,18
㬤,日,14,18
㬥,日,14,18
㬦,日,14,18
㬧,日,14,18
㬨,日,14,18
㬩,日,15,19
㬰,曰,2,6
㬱,曰,12,16
㬲,曰,13,17
㬳,月,4,8
㬴,月,6,10
㬵,月,6,10
㬶,月,7,11
㬷,月,7,11
㬸,月,8,12
㬹,肉,8,12
㭀,月,13,17
㭁,木,2,6
㭂,木,3,7
㭃,木,3,7
㭄,木,3,7
㭅,木,3,7
㭆,木,3,7
㭇,木,4,8
㭈,木,4,8
㭉,木,4,8
㭐,木,4,8
㭑,木,5,9
㭒,木,5,9
㭓,木,5,9
㭔,木,5,9
㭕,木,5,9
㭖,木,5,9
㭗,木,5,9
㭘,木,6,10
㭙,木,6,10
㭠,木,6,10
㭡,木,6,10
㭢,木,6,10
㭣,木,6,10
㭤,木,6,10
㭥,木,6,10
㭦,木,6,10
㭧,木,6,10
㭨,木,7,11
㭩,木,7,11
㭰,木,7,11
㭱,木,7,11
㭲,木,7,11
㭳,木,7,11
㭴,木,7,11
㭵,木,7,11
㭶,木,8,12
㭷,木,7,11
㭸,木,8,12
㭹,木,8,12
㮀,木,8,12
㮁,木,8,12
㮂,木,8,12
㮃,木,8,12
㮄,木,8,12
㮅,木,8,12
㮆,木,8,12
㮇,木,8,12
㮈,木,8,12
㮉,木,8,12
㮐,木,9,13
㮑,木,9,13
㮒,木,9,13
㮓,木,9,13
㮔,木,9,13
㮕,木,9,13
㮖,木,9,13
㮗,木,9,13
㮘,木,9,13
㮙,木,9,13
㮠,木,9,13
㮡,火,9,13
㮢,木,9,13
㮣,木,9,13
㮤,木,10,14
㮥,木,10,14
㮦,木,10,14
㮧,木,10,14
㮨,木,10,14
㮩,木,10,14
㮪,木,10,14
㮫,木,10,14
㮬,木,10,14
㮭,木,10,14
㮮,木,10,14
㮯,木,10,14
㮰,木,10,14
㮱,木,10,14
㮲,木,10,14
㮳,木,10,14
㮴,木,10,14
㮵,木,10,14
㮶,木,10,14
㮷,木,10,14
㮸,木,10,14
㮹,木,10,14
㮺,木,10,14
㮻,木,10,14
㮼,木,10,14
㮽,木,10,14
㮾,木,11,15
㮿,木,11,15
㯀,木,11,15
㯁,木,11,15
㯂,木,11,15
㯃,木,11,15
㯄,木,11,15
㯅,木,11,15
㯆,木,11,15
㯇,木,11,15
㯈,木,11,15
㯉,木,11,15
㯊,木,11,15
㯋,木,11,15
㯌,木,11,15
㯍,木,11,15
㯎,木,11,15
㯏,木,11,15
㯐,木,12,16
㯑,木,11,15
㯒,木,11,15
㯓,木,12,16
㯔,木,12,16
㯕,木,12,16
㯖,木,12,16
㯗,木,12,16
㯘,木,12,16
㯙,木,12,16
㯚,木,12,16
㯛,木,12,16
㯜,木,12,16
㯝,木,12,16
㯞,木,12,16
㯟,木,12,16
㯠,木,11,15
㯡,木,12,16
㯢,木,12,16
㯣,木,12,16
㯤,木,12,16
㯥,木,12,16
㯦,木,12,16
㯧,木,12,16
㯨,木,12,16
㯩,木,12,16
㯪,木,13,17
㯫,木,13,17
㯬,木,13,17
㯭,木,13,17
㯮,木,13,17
㯯,木,13,17
㯰,木,13,17
㯱,木,13,17
㯲,木,13,17
㯳,木,13,17
㯴,木,13,17
㯵,木,13,17
㯶,木,13,17
㯷,木,14,18
㯸,木,14,18
㯹,木,14,18
㯺,木,14,18
㯻,木,14,18
㯼,木,14,18
㯽,木,14,18
㯾,木,15,19
㯿,木,15,19
㰊,木,16,20
㰋,木,16,20
㰌,木,16,20
㰍,木,16,20
㰎,木,16,20
㰏,木,16,20
㰀,木,15,19
㰚,木,19,23
㰛,木,19,23
㰜,木,19,23
㰝,欠,3,7
㰞,欠,3,7
㰟,欠,4,8
㰁,木,15,19
㰪,欠,6,10
㰫,欠,6,10
㰬,欠,6,10
㰭,欠,6,10
㰮,欠,7,11
㰯,欠,7,11
㰂,木,15,19
㰺,欠,9,13
㰻,欠,9,13
㰼,欠,9,13
㰽,欠,9,13
㰾,欠,9,13
㰿,欠,10,14
㰃,木,15,19
㱊,欠,15,19
㱋,欠,16,20
㱌,欠,18,22
㱍,欠,19,23
㱎,欠,21,25
㱏,止,2,6
㰄,木,15,19
㱚,歹,4,8
㱛,歹,4,8
㱜,歹,4,8
㱝,歹,4,8
㱞,歹,5,9
㱟,歹,5,9
㰅,木,15,19
㱪,歹,9,13
㱫,歹,9,13
㱬,歹,9,13
㱭,歹,9,13
㱮,歹,9,13
㱯,歹,10,14
㰆,木,15,19
㱺,歹,16,20
㱻,歹,19,23
㱼,殳,3,7
㱽,殳,4,8
㱾,殳,6,10
㱿,殳,6,10
㰇,木,15,19
㲊,殳,14,18
㲋,比,5,9
㲌,毛,2,6
㲍,毛,4,8
㲎,毛,4,8
㲏,毛,4,8
㰈,木,15,19
㲚,毛,7,11
㲛,毛,8,12
㲜,毛,8,12
㲝,毛,8,12
㲞,毛,8,12
㲟,毛,9,13
㰉,木,16,20
㰐,木,16,20
㰑,木,16,20
㰒,木,16,20
㰓,木,16,20
㰔,木,17,21
㰕,木,17,21
㰖,木,16,20
㰗,木,18,22
㰘,木,18,22
㰙,木,19,23
㰠,欠,4,8
㰡,欠,4,8
㰢,欠,4,8
㰣,欠,5,9
㰤,欠,5,9
㰥,欠,5,9
㰦,欠,5,9
㰧,欠,5,9
㰨,欠,5,9
㰩,欠,6,10
㰰,欠,7,11
㰱,欠,7,11
㰲,欠,8,12
㰳,欠,8,12
㰴,欠,8,12
㰵,欠,8,12
㰶,欠,8,12
㰷,歹,6,10
㰸,欠,8,12
㰹,欠,9,13
㱀,欠,10,14
㱁,欠,10,14
㱂,欠,11,15
㱃,欠,11,15
㱄,欠,12,16
㱅,欠,12,16
㱆,欠,13,17
㱇,欠,13,17
㱈,欠,13,17
㱉,欠,13,17
㱐,止,3,7
㱑,止,3,7
㱒,止,5,9
㱓,止,5,9
㱔,止,5,9
㱕,止,8,12
㱖,止,8,12
㱗,止,10,14
㱘,止,14,18
㱙,歹,2,6
